"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"symbol"	"description"	"MIV0_avg"	"MIV2_avg"	"log2FC"
"gene-HI_0797"	20988.8305109285	-2.66301915941607	0.211350086059121	-12.6000382070871	2.11042256869491e-36	6.45345006532496e-35	"rpL15"	"ribosomal_protein_L15"	7092.22333333333	1234.35	-2.52152152738347
"gene-HI_0798"	47253.4181697667	-2.55384384533254	0.216225226358674	-11.811035596264	3.42318735528949e-32	8.06299400036429e-31	"secY"	"preprotein_translocase_SecY_subunit"	5180.91666666667	967.986666666667	-2.41893709561801
"gene-HI_0798.1"	6728.47532192812	-1.55798408222659	0.269524088390093	-5.78050033127896	7.4478791464843e-09	4.40056045841428e-08	"rpL36"	"ribosomal_protein_L36"	7496.29	2784.47	-1.42844842959753
"gene-HI_0799"	44827.4608187182	-1.35456496051521	0.193376736784546	-7.0047979040231	2.47342601215389e-12	2.05294359008773e-11	"rpS13"	"ribosomal_protein_S13"	14865.8933333333	6384.56	-1.2192181536355
"gene-HI_0800"	41442.1608430881	-1.54021150363126	0.245776173772181	-6.26672423120616	3.68722292671642e-10	2.55032919097886e-09	"rpS11"	"ribosomal_protein_S11"	13452.53	5053.33	-1.41239299668406
"gene-HI_0801"	38339.5020052394	-1.75630789357915	0.216942521125229	-8.09572915659687	5.6922347000411e-16	5.94105693543212e-15	"rpS4"	"ribosomal_protein_S4"	8107.75333333333	2625.74666666667	-1.62620305852266
"gene-HI_0802"	76320.1888118231	-1.86246978650366	0.238895694593693	-7.79616304794148	6.38179183679944e-15	6.28444246979741e-14	"rpoA"	"DNA-directed_RNA_polymerase%2C_alpha_chain"	10318.63	3101.00333333333	-1.73411910353179
"gene-HI_0803"	20067.3990385704	-2.21249216904975	0.28328140617792	-7.81022728918592	5.7084947540236e-15	5.68566077500751e-14	"rplQ"	"ribosomal_protein_L17"	7255.08666666667	1706.47333333333	-2.08732864028152
"gene-HI_0804"	709.646004062127	3.14981121723383	0.301033151046316	10.4633366999145	1.27292435116573e-25	2.19673974661572e-24	"."	"predicted_coding_region_HI0804"	31.3833333333333	308.123333333333	3.25485915601209
"gene-HI_0806"	432.785529826815	0.557685744336567	0.223767965663143	2.49225014261469	0.0126936605171938	0.0293825368943808	"."	"conserved_hypothetical_protein"	36.9266666666667	59.9266666666667	0.683861231518866
"gene-HI_0807"	2594.40271313072	-0.542531194061115	0.192909007225835	-2.81236838996317	0.00491781441001636	0.0126240802896296	"."	"conserved_hypothetical_protein"	219.17	165.776666666667	-0.400700444241646
"gene-HI_0808"	5836.96588665873	-0.497396768630242	0.230196830633577	-2.16074551183543	0.0307150031771701	0.0621070191853914	"rrf"	"ribosome_releasing_factor"	1042.82333333333	812.893333333333	-0.358965920761631
"gene-HI_0809"	56367.7843317345	3.90195476198953	0.36345763754198	10.7356521337066	6.92284457955239e-27	1.28367213852764e-25	"pckA"	"phosphoenolpyruvate_carboxykinase"	372.36	6093.84666666667	4.02895064864675
"gene-HI_0810"	1327.33870643579	-2.12633772000154	0.201593458516433	-10.5476523675405	5.20821692827676e-26	9.35868258349114e-25	"."	"conserved_hypothetical_protein"	208.46	52.55	-1.96771628263629
"gene-HI_0811"	2324.2874534147	-2.00930017288333	0.25367190286577	-7.92086214588201	2.358693328089e-15	2.37641761321337e-14	"argH"	"argininosuccinate_lyase"	230.613333333333	62.81	-1.85986386851337
"gene-HI_0812"	4081.91839923966	-0.171271714425678	0.189286704454602	-0.904826965629564	0.365557063564733	0.487502648655953	"galU"	"glucosephosphate_uridylyltransferase"	414.31	403.493333333333	-0.0380726849301943
"gene-HI_0813"	1726.13042587653	0.160735399509987	0.232366358030197	0.691732662475599	0.489105231100606	0.603760919127731	"csrA"	"carbon_storage_regulator"	721.97	885.343333333333	0.293929865316259
"gene-HI_0814"	24440.4437121899	-0.476642899182118	0.201667863416897	-2.36350448259959	0.0181030076540269	0.0397825831664404	"alaS"	"alanyl-tRNA_synthetase"	921.796666666667	726.176666666667	-0.343706885021664
"gene-HI_0815"	17100.8974714488	3.78108425025087	0.219877030851845	17.1963585082181	2.82752183767865e-66	1.8955271396438e-64	"uspA"	"universal_stress_protein_A"	462.926666666667	7034.44333333333	3.92267265640452
"gene-HI_0816"	13123.0311044123	1.14659765346278	0.316570806769552	3.62193110970416	0.000292412000944931	0.000980142533936565	"pepP"	"aminopeptidase_P"	537.043333333333	1299.12	1.27285051353982
"gene-HI_0817"	2001.22967662938	-0.038471901335659	0.236876688077103	-0.162413201771618	0.870980475352069	0.911235875473383	"."	"conserved_hypothetical_protein"	314.21	335.786666666667	0.0955217186058321
"gene-HI_0818"	1338.01504881698	0.490962305476959	0.307180719213181	1.59828490126112	0.109979586106521	0.184026092724204	"galM"	"aldose_1-epimerase"	92.4833333333333	142.133333333333	0.614578608176988
"gene-HI_0819"	1843.95147381211	0.853644630837062	0.329768961008084	2.58861424746441	0.0096362975455886	0.0231350779916817	"galK"	"galactokinase"	93.59	184.766666666667	0.973732076839821
"gene-HI_0820"	1795.07983461626	1.52588194176852	0.365798595901966	4.17137178453647	3.02771401488089e-05	0.000118060526352067	"galT"	"galactose-1-phosphate_uridylyltransferase"	74.9733333333333	235.976666666667	1.64117998859139
"gene-HI_0821"	473.515463664806	0.681120383577893	0.282026982965782	2.41508942305897	0.0157313469880702	0.0351986364572611	"galR"	"galactose_operon_repressor"	30.98	54.5733333333333	0.79722283807702
"gene-HI_0822"	102938.9126256	3.95983560164247	0.377848059801258	10.479968068978	1.06779788614984e-25	1.87997142985775e-24	"mglB"	"galactose_ABC_transporter%2C_periplasmic-binding_protein"	1008.83333333333	17508.8833333333	4.11598036130901
"gene-HI_0823"	15150.4291021454	1.30572801782893	0.273566420664323	4.77298352136249	1.81516648104509e-06	8.21775370509505e-06	"mglA"	"galactoside_ABC_transporter%2C_ATP-binding_protein"	488.703333333333	1333.55666666667	1.4463806437249
"gene-HI_0824"	12520.1547600323	1.462486225031	0.306049612642371	4.77859198188225	1.76527003754335e-06	8.01267102978662e-06	"mglC"	"galactoside_ABC_transporter%2C_permease_protein"	561.146666666667	1685.25333333333	1.58480280456858
"gene-HI_0825"	1575.79049599616	-0.357210413778118	0.27226122066982	-1.31201356145876	0.189515558852915	0.285748805433071	"."	"predicted_coding_region_HI0825"	204.796666666667	175.033333333333	-0.225370974087829
"gene-HI_0826"	1422.54735857686	-0.197366746319696	0.2097151190778	-0.941118347535438	0.346644214133859	0.468050296727959	"."	"conserved_hypothetical_transmembrane_protein"	231.773333333333	222.503333333333	-0.0586294436639646
"gene-HI_0827"	1851.34312259382	0.0814962866353554	0.18391846790597	0.443110947819667	0.65768548688833	0.751702166325481	"."	"conserved_hypothetical"	329.206666666667	382.716666666667	0.21667218185142
"gene-HI_0828"	1502.52013646291	0.354606735219509	0.190010284983341	1.86625021509019	0.0620063665443447	0.115714236495496	"."	"conserved_hypothetical_protein"	377.89	530.343333333333	0.487865312126884
"gene-HI_0829"	3563.58877234187	0.0995902256089902	0.216535263077461	0.459926130245879	0.645569243676618	0.743274663219359	"."	"soluble_lytic_murein_transglycosylase%2C_putative"	164.286666666667	192.723333333333	0.229027382141453
"gene-HI_0830"	3916.70567593632	3.35176143225297	0.282199559285179	11.8772738013592	1.55351651357468e-32	3.76080455994536e-31	"trpR"	"trp_operon_repressor"	194.096666666667	2167.22	3.47425011417182
"gene-HI_0831"	1365.0571159089	2.51460132124132	0.245297648443664	10.2512247353192	1.1685339812618e-24	1.88588400864751e-23	"."	"monofunctional_biosynthetic_peptidoglycan_transglycosylase"	59.0633333333333	370.2	2.6276402630248
"gene-HI_0832"	1514.40290153228	2.48610130707675	0.418519569710649	5.94022714110015	2.8462743186383e-09	1.75302337010126e-08	"frdD"	"fumarate_reductase%2C_13_kDa_hydrophobic_protein"	113.21	686.886666666667	2.59048191636424
"gene-HI_0833"	4647.7317877575	2.49353691771142	0.41489446876073	6.0100510020283	1.85464971535017e-09	1.18480435699411e-08	"frdC"	"fumarate_reductase%2C_15_kDa_hydrophobic_protein"	298.996666666667	1824.47333333333	2.60525221811744
"gene-HI_0834"	13666.1792833312	2.37641955181892	0.38217131816239	6.21820487012357	5.02874713252452e-10	3.41054717976274e-09	"frdB"	"fumarate_reductase%2C_iron-sulfur_protein"	487.49	2753.41	2.49534238995386
"gene-HI_0835"	25780.0371897691	2.47783798017277	0.371232749925364	6.67462119296032	2.4787157055205e-11	1.88751675563947e-10	"frdA"	"fumarate_reductase%2C_flavoprotein_subunit"	371.37	2262.47666666667	2.60373168253672
"gene-HI_0836"	2760.2589771029	0.514258212360823	0.17381171460483	2.95870858606979	0.00308931089815628	0.00822086854272733	"genX"	"lysyl-tRNA_synthetase_analog"	193.04	303.81	0.651556149923896
"gene-HI_0837"	2998.01599342349	0.566287784048085	0.177760656425394	3.18567559006374	0.00144416436837924	0.00416751406305466	"cpxR"	"response_regulator"	300.643333333333	489.423333333333	0.70118392363669
"gene-HI_0838"	4013.00483381877	-0.032828318020392	0.244714493329908	-0.134149463620592	0.893284386780757	0.92621666509098	"."	"small_protein_A%2C_putative"	605.616666666667	649.596666666667	0.100978294494424
"gene-HI_0839"	2419.01951526614	-0.60999491239135	0.203866577558042	-2.99212808542726	0.00277040000356045	0.00746338053509406	"."	"conserved_hypothetical_protein"	242.35	174.486666666667	-0.471671354711225
"gene-HI_0840"	870.366909728163	-0.299405306750792	0.280171720094929	-1.06864927926825	0.285227734331991	0.402596544615492	"."	"conserved_hypothetical_protein"	372.803333333333	331.966666666667	-0.166901677999902
"gene-HI_0841"	3636.74278378303	-0.480032076298835	0.249949108365308	-1.92051925865346	0.0547923429131002	0.10369495515476	"."	"conserved_hypothetical_protein"	204.913333333333	160.816666666667	-0.347677041618541
"gene-HI_0842"	1667.67849799824	2.08644848393257	0.302744797153065	6.89177321477695	5.51011694545305e-12	4.46703899345333e-11	"."	"predicted_coding_region_HI0842"	65.11	304.213333333333	2.20687756830299
"gene-HI_0843"	321.263368496512	2.31150131579867	0.386161401632359	5.98584246387035	2.15272654007188e-09	1.35458568929432e-08	"."	"predicted_coding_region_HI0843"	66.4333333333333	360.586666666667	2.42280766087747
"gene-HI_0844"	471.109227516527	0.687162634036037	0.236430882619198	2.90639964806459	0.0036561415228849	0.00962636657762596	"mob"	"molybdopterin-guanine_dinucleotide_biosynthesis_protein"	53.0433333333333	93.91	0.812443440646485
"gene-HI_0845"	2563.60860980345	-0.854677940476277	0.268249082752729	-3.18613555619914	0.00144187021371957	0.00416751406305466	"."	"conserved_hypothetical_protein"	1052.92666666667	642.356666666667	-0.712083814668777
"gene-HI_0846"	6809.08413978471	-0.877414817919813	0.185103151655787	-4.74013980891817	2.13570799831359e-06	9.61896393038911e-06	"por"	"periplasmic_oxidoreductase"	1214.11666666667	724.85	-0.743351492520011
"gene-HI_0847"	4222.14832468523	-1.10569853660954	0.250644039281822	-4.41142961060526	1.02690338499547e-05	4.29230839339833e-05	"."	"conserved_hypothetical_protein"	1461.33333333333	746.206666666667	-0.968692973521769
"gene-HI_0848"	2029.53007403529	-0.128397607505484	0.225518379804196	-0.569344315159426	0.569122498518013	0.679904396790197	"trmA"	"tRNA_uracil-5-)-methyltransferase"	165.203333333333	166.82	0.0139653429112089
"gene-HI_0849"	754.157948951348	0.44347598308202	0.42063926223008	1.054290511853	0.291749931392441	0.409918716864085	"."	"conserved_hypothetical_protein"	96.0633333333333	145.75	0.596362192469497
"gene-HI_0850"	406.357539895506	0.95632709448164	0.303000531924867	3.15618949051473	0.00159844979009304	0.00455244768649048	"."	"sigma-E_factor_regulatory_protein%2C_putative"	54.0733333333333	115.603333333333	1.08218319549391
"gene-HI_0851"	2340.82663433609	1.14563592588926	0.235505762320695	4.86457704728774	1.14701820243161e-06	5.34559552630562e-06	"mobB"	"molybdopterin-guanine_dinucleotide_biosynthesis_protein_B"	230.75	560.603333333333	1.27698215977101
"gene-HI_0852"	1822.78778305023	0.442266152524676	0.278166502869924	1.58993318016975	0.111849867590967	0.186380802305024	"."	"conserved_hypothetical_transmembrane_protein"	94.3966666666667	140.67	0.570523524064503
"gene-HI_0853"	47414.4806728471	-2.53786093716706	0.435980451174106	-5.8210429626662	5.84815329962668e-09	3.49086684974291e-08	"dppA"	"heme-binding_lipoprotein"	4166.42	782.693333333333	-2.41079337517299
"gene-HI_0854"	7635.66809161765	-0.466814905954176	0.264794845587382	-1.76293048650045	0.0779122144659623	0.13914035841616	"."	"conserved_hypothetical_protein"	989.33	787.91	-0.32804861852941
"gene-HI_0855"	1050.06662262728	-0.705154611613103	0.271062200516647	-2.60144944691319	0.00928307457708319	0.0223486173865414	"."	"conserved_hypothetical_protein"	317.993333333333	214.156666666667	-0.568138730173434
"gene-HI_0856"	4985.67351369814	-0.909585771087564	0.180818629033925	-5.03037643824249	4.89517776348791e-07	2.41025278015803e-06	"polA"	"DNA_polymerase_I"	198.236666666667	115.883333333333	-0.76941395199488
"gene-HI_0857"	1357.74879114495	0.933621404914941	0.288165659938093	3.23987738551329	0.00119581109069995	0.00353870752307302	"."	"conserved_hypothetical_protein"	261.923333333333	551.393333333333	1.07105372753665
"gene-HI_0858"	1081.58192397985	0.660850199930855	0.275267141614766	2.4007594806056	0.0163610864125453	0.0363278644803395	"."	"conserved_hypothetical_protein"	126.353333333333	218.816666666667	0.787464055607139
"gene-HI_0859"	4217.66550784314	0.823998618462736	0.419897869049114	1.96237866205117	0.0497184151338252	0.0955448705383212	"clpB"	"ATP-dependent_Clp_protease%2C_ATPase_subunit"	100.97	199.493333333333	0.975409498259373
"gene-HI_0860"	1084.16581240053	0.205227016516292	0.413383820116255	0.496456335563827	0.619572486824556	0.720904435604273	"."	"conserved_hypothetical_protein"	115.903333333333	148.413333333333	0.353992830093366
"gene-HI_0861"	4820.53751305042	-0.597084294496261	0.22327089561568	-2.67425941410668	0.00748944925830445	0.0184120029015863	"vacB"	"virulence-associated_protein"	210.26	153.036666666667	-0.455745824181629
"gene-HI_0862"	2026.59247422442	-1.83359879753581	0.316907094106608	-5.78591906471802	7.21169327666565e-09	4.27550387116607e-08	"."	"conserved_hypothetical_protein"	380.346666666667	117.323333333333	-1.68836848842956
"gene-HI_0863"	3624.85590414861	1.33228447041208	0.295724406556712	4.5051556140551	6.6324321075768e-06	2.81273215657089e-05	"pdxH"	"pyridoxamine_phosphate_oxidase"	254.026666666667	697.88	1.45439665210472
"gene-HI_0864"	11209.4988549254	-2.57665149853716	0.234879515047193	-10.9700988526796	5.32141852208304e-28	1.03058138711008e-26	"."	"GTP-binding_protein"	882.56	162.863333333333	-2.4308350395826
"gene-HI_0865"	5785.84432515454	-0.108209818755699	0.215123960251194	-0.503011466641582	0.614956210306168	0.716969013086054	"glnA"	"glutamine_synthetase"	359.956666666667	368.433333333333	0.0334883940540822
"gene-HI_0866"	1406.89990046697	-0.202463049377817	0.411546335591704	-0.491956875491855	0.622749829881705	0.723153200189082	"."	"predicted_coding_region_HI0866"	205.47	196.74	-0.0623274365667925
"gene-HI_0867"	1035.59045811867	0.300499383553852	0.244498827564774	1.22904222710124	0.219055974158359	0.322794960546695	"."	"lipopolysaccharide_biosynthesis_protein%2C_putative"	65.0666666666667	88.1	0.43150287505659
"gene-HI_0868"	333.315805633404	0.300182136934672	0.587124934925263	0.511274720384483	0.609158703866249	0.711637815575651	"."	"conserved_hypothetical_protein"	33.8766666666667	46.2866666666667	0.439171285577578
"gene-HI_0869"	433.45077330284	-0.166945320076948	0.412147129525322	-0.405062435517195	0.685431617706574	0.773200544934834	"."	"predicted_coding_region_HI0869"	70.0366666666667	69.1866666666667	-0.0173668977237382
"gene-HI_0870"	34.3992341900899	0.533084279469471	0.647611902594227	0.823153924957251	0.410420466541298	0.528332993487062	"."	"predicted_coding_region_HI0870"	22.86	36.5166666666667	0.652937607925134
"gene-HI_0870.1"	29.3457784723846	-0.086526236130675	1.20643378659022	-0.0717206672197292	0.942824208453226	0.957658855089728	"."	"predicted_coding_region_HI0870.1"	8.90333333333333	9.49	0.0830285734630097
"gene-HI_0871"	734.641906473915	0.101330283444672	0.435271434069694	0.2327979176057	0.815918330015941	0.869006061372506	"."	"predicted_coding_region_HI0871"	65.6033333333333	78.1066666666667	0.248204899628128
"gene-HI_0872"	1090.08363207276	-0.513414614074251	0.21275399702682	-2.41318434083064	0.0158138191979117	0.0353378036691795	"rfbP"	"undecaprenyl-phosphate_galactosephosphotransferase"	77.0833333333333	59.5466666666667	-0.366967106009577
"gene-HI_0873"	1298.04987846296	0.106790860689312	0.209440886037715	0.509885451258458	0.610131715126764	0.712297106139283	"rffG"	"DTDP-glucose_4%2C6-dehydratase"	104.583333333333	123.66	0.239616499216506
"gene-HI_0874"	1327.69145982582	-0.121155970254917	0.436584477652471	-0.277508652864565	0.781389562611368	0.844889582898023	"."	"predicted_coding_region_HI0874"	98.2566666666667	101.046666666667	0.0399931472224799
"gene-HI_0876"	1528.66495723049	0.39973905341075	0.228010927108606	1.75315744065348	0.0795749860703941	0.14111273826274	"ndk"	"nucleoside_diphosphate_kinase"	263.286666666667	380.64	0.530108746850338
"gene-HI_0877"	1978.94863664538	-0.263402028298213	0.323467768684139	-0.814306876291655	0.415469171451708	0.532472621941417	"yhbZ"	"GTP-binding_protein"	156.83	144.963333333333	-0.11276545297808
"gene-HI_0878"	429.280527617821	-0.164426864218246	0.675241595776866	-0.243508198023661	0.807611735109697	0.86304265188605	"."	"conserved_hypothetical_protein"	42.0366666666667	42.4466666666667	0.0136791535528536
"gene-HI_0879"	5689.72403176471	-0.712923255374161	0.218566610022988	-3.26181229282541	0.00110702420519177	0.00330401231104325	"rpL27"	"ribosomal_protein_L27"	2331.41	1562.99666666667	-0.576583975468997
"gene-HI_0880"	12949.9143600313	-0.623381675121208	0.220856753424638	-2.82256107388594	0.00476417468676484	0.012265814592365	"rpL21"	"ribosomal_protein_L21"	4284.45666666667	3061.39	-0.484790925008324
"gene-HI_0881"	2522.23377062539	-0.0425286333042574	0.249519455150327	-0.170442153613374	0.864662423313215	0.906803010731007	"ispB"	"octaprenyl-diphosphate_synthase"	220.03	235.476666666667	0.0974556414841852
"gene-HI_0882"	1470.31077452429	-0.186310324740669	0.215437062255164	-0.864801639933254	0.38714767090715	0.506225349130655	"."	"predicted_coding_region_HI0882"	180.416666666667	174.16	-0.0506336467891241
"gene-HI_0883"	1413.45605352348	-0.851070590337862	0.271030852934679	-3.14012438481672	0.0016887611512025	0.00478619623828612	"."	"amino_acid_carrier_protein%2C_putative"	112.916666666667	69.42	-0.693921704796497
"gene-HI_0884"	1907.9451347868	1.69206570962057	0.277203254097195	6.10406149498983	1.03406470358255e-09	6.80141425790331e-09	"arcA"	"aerobic_respiration_control_protein_ARCA"	107.906666666667	381.613333333333	1.81279487907972
"gene-HI_0885"	3291.23542543792	-1.396844486094	0.187695592977345	-7.44207396634294	9.91166952089865e-14	8.9051752448074e-13	"dsbD"	"thiol:disulfide_interchange_protein"	233.246666666667	97.3333333333333	-1.25227606470666
"gene-HI_0886"	2105.5553947602	2.13548924757282	0.408961471011778	5.22173700688621	1.77252582263818e-07	9.11360622082107e-07	"."	"predicted_coding_region_HI0886"	164.166666666667	804.473333333333	2.28591426997607
"gene-HI_0887"	4129.57469583594	5.74488955317918	0.343650850800386	16.7172277903545	9.81812747091943e-63	5.90103316614226e-61	"purH"	"phosphoribosylaminoimidazolecarboxamide_formyltransferase"	8.06666666666667	479.87	5.72893086784854
"gene-HI_0888"	2135.34032715061	5.10254104211476	0.991777036879001	5.14484692867242	2.67739031069791e-07	1.35659631149606e-06	"purD"	"phosphoribosylamine--glycine_ligase"	8.00333333333333	310.626666666667	5.11321564943607
"gene-HI_0889"	10903.3849161237	0.595648987638572	1.11918832941048	0.532215152701177	0.594576989377422	0.699289940947939	"glyA"	"serine_hydroxymethyltransferase_serine_methylase"	586.55	989.346666666667	0.75322199389524
"gene-HI_0890"	330.368109980509	-0.147698861737575	0.459662342087824	-0.321320343682526	0.74796764113828	0.819426523258341	"."	"conserved_hypothetical_protein"	46.8266666666667	46.1933333333333	-0.0192321698650922
"gene-HI_0891"	116.252526359654	0.563495005048953	0.437735548927196	1.28729550622509	0.197991309262876	0.296222190596732	"."	"conserved_hypothetical_protein"	50.3333333333333	80.7866666666667	0.671969720797393
"gene-HI_0892"	1965.26571647376	0.456678552767178	0.185348806330705	2.46388720708758	0.0137439354558311	0.0315621600784106	"rhlB"	"ATP-dependent_RNA_helicase"	112.186666666667	169.2	0.588527017606958
"gene-HI_0893"	1544.66889772846	0.338373563092875	0.369795452290583	0.915029000483713	0.360176405788077	0.482542256178799	"Bm3R1"	"transcriptional_repressor"	205.703333333333	284.696666666667	0.466922549794216
"gene-HI_0894"	3838.6705257106	-0.357104982194619	0.241566583306216	-1.47828800369273	0.139330707240252	0.222801305247485	"."	"lipoprotein%2C_putative"	319.113333333333	273.51	-0.221724063676558
"gene-HI_0895"	10276.3748497808	-0.611837920652108	0.18248897915679	-3.35273901733228	0.000800161185302392	0.00248606229230315	"acrB"	"acriflavine_resistance_protein"	341.043333333333	245.603333333333	-0.471986810390207
"gene-HI_0896"	886.363827069157	-0.358742566818778	0.202065360353921	-1.77537884865785	0.0758353540434039	0.1361287560223	"ftsN"	"cell_division_protein"	137.8	118.223333333333	-0.219340953005597
"gene-HI_0897"	2074.1397998293	-0.201704339267633	0.268677712267061	-0.750729703501205	0.452815342952966	0.570272501999292	"emrB"	"multidrug_resistance_protein_B"	123.086666666667	117.316666666667	-0.0686947905440904
"gene-HI_0898"	1814.87778729048	-0.824071863533125	0.202413959265386	-4.0712205152446	4.67674504988384e-05	0.000177745414218054	"emrA"	"multidrug_resistance_protein_A"	168.226666666667	104.403333333333	-0.68303643336424
"gene-HI_0899"	528.4659558917	0.806070612629289	0.241854791709579	3.33287013638012	0.000859550527768415	0.00266109515079991	"folA"	"dihydrofolate_reductase"	67.7633333333333	131.076666666667	0.941664228366851
"gene-HI_0900"	1472.33433480948	-0.181732712780032	0.337931987501907	-0.537778959971957	0.590729659242031	0.698022982468606	"proB"	"glutamate_5-kinase"	120.21	115.686666666667	-0.0548690088548252
"gene-HI_0901"	1422.47117222446	0.0958860454199125	0.285868429083401	0.3354201991712	0.737308132883658	0.81183074896792	"."	"conserved_hypothetical_protein"	197.946666666667	230.866666666667	0.220913704913591
"gene-HI_0902"	2076.38443617217	-0.419915710807662	0.274062387052113	-1.53219022619041	0.125475499703535	0.204587274072274	"."	"conserved_hypothetical_protein"	254.223333333333	208.05	-0.28791218754462
"gene-HI_0904"	1340.23867245509	-0.685549481103594	0.305992722765423	-2.24041106241975	0.0250642487643366	0.0521947259214322	"lgt"	"prolipoprotein_diacylglyceryl_transferase"	174.21	118.343333333333	-0.553967140260836
"gene-HI_0905"	1303.15162824369	-0.6475107724986	0.34805061130255	-1.8603925735839	0.0628300046163059	0.116626941476274	"thyA"	"thymidylate_synthetase"	159.076666666667	112.263333333333	-0.499082136923064
"gene-HI_0906"	977.2489991004	0.197299747935742	0.222519492976811	0.886662760625212	0.37526049325944	0.497020546923408	"."	"conserved_hypothetical_protein"	148.5	186.59	0.327437438659461
"gene-HI_0907"	297.875752314951	0.423046600620957	0.256095857472488	1.65190723815751	0.0985534623182546	0.167916602952803	"."	"predicted_coding_region_HI0907"	68.75	101.15	0.550424082016677
"gene-HI_0908"	1599.75497558821	-0.505226147351706	0.325680076058489	-1.55129584058735	0.120830803169261	0.198312702376669	"."	"predicted_coding_region_HI0908"	526.583333333333	406.236666666667	-0.37353152547345
"gene-HI_0909"	3396.69348072408	-1.91691775387416	0.300731892656596	-6.37417513965862	1.83950283670545e-10	1.31944586188379e-09	"secA"	"preprotein_translocase_SecA_subunit"	168.99	49.7166666666667	-1.74491804632134
"gene-HI_0910"	143.622560881652	-1.315852579571	0.331397059380068	-3.9706223767722	7.16851232732657e-05	0.000263046673400636	"mutT"	"mutator_mutT_protein"	42.4066666666667	18.76	-1.13533369086946
"gene-HI_0911"	1234.96879987573	-0.189606833940461	0.262678536120276	-0.72182081086992	0.470404652871027	0.585614686837018	"kefC"	"glutathione-regulated_potassium_efflux_system_protein"	60.3366666666667	58.5933333333333	-0.0415988192800314
"gene-HI_0912"	616.838418282182	0.120453454310181	0.225248580936916	0.534757883087023	0.592817290009142	0.698574061260399	"."	"predicted_coding_region_HI0912"	65.7833333333333	78.4133333333333	0.24989314926394
"gene-HI_0913"	33523.5172479271	-1.38938412056112	0.250811150835034	-5.53956279828626	3.03227698774829e-08	1.66727406613415e-07	"rpS2"	"ribosomal_protein_S2"	5462.40666666667	2277.00333333333	-1.26203095540816
"gene-HI_0914"	19838.8423311257	-1.19349198182026	0.22375801888689	-5.3338512190867	9.61513147473912e-08	5.10950431721655e-07	"tsf"	"elongation_factor_Ts"	2758.23666666667	1319.36666666667	-1.06333058302256
"gene-HI_0915"	13846.0034600934	-0.298936430937308	0.181503256638486	-1.64700312530878	0.099557403447486	0.169296150447774	"lpxD"	"UDP-3-O-(3-hydroxymyristoyl)-glucosamine_N-acyltransferase"	1266.62	1134.16	-0.159226668581065
"gene-HI_0916"	12944.5557785852	-0.293615295006874	0.187317282788945	-1.56747573227238	0.117003534278677	0.192939602883382	"."	"outer_membrane_protein%2C_putative"	2041.69666666667	1832.73666666667	-0.155688508875365
"gene-HI_0917"	20031.8721724903	-0.427475831959799	0.209700065247657	-2.03851072461493	0.0414988833206981	0.0817316990146631	"."	"protective_surface_antigen_D15"	818.51	668.11	-0.292518147995607
"gene-HI_0918"	3459.36172505243	-0.199237437791565	0.225977259539818	-0.881670298141032	0.37795512747127	0.49907256604729	"."	"conserved_hypothetical_transmembrane_protein"	236.093333333333	225.473333333333	-0.0661139106754787
"gene-HI_0919"	1956.32232804748	0.3405224556048	0.228525892382869	1.49008259875556	0.13620251901247	0.21860128051449	"cdsA"	"CDP-diglyceride_synthetase"	169.36	235.08	0.47068919088167
"gene-HI_0920"	1506.08441034612	0.451895136301433	0.254986662699656	1.77223048263396	0.0763563055253523	0.136922881204413	"."	"conserved_hypothetical_protein"	150.24	225.023333333333	0.579631961329437
"gene-HI_0921"	11857.2873006247	-0.667939860565482	0.193766701944095	-3.44713438306956	0.000566566690627109	0.00181197383809734	"leuS"	"leucyl-tRNA_synthetase"	478.913333333333	330.42	-0.534113229088723
"gene-HI_0922"	1299.30096403824	-0.712863728049479	0.199913084009937	-3.56586829511392	0.000362653474927821	0.00119944024060568	"."	"rare_lipoprotein_B%2C_putative"	250.12	167.56	-0.575114714764809
"gene-HI_0923"	2829.75775421024	0.323448850149248	0.225166800854538	1.4364855250495	0.150864232308884	0.23604699902548	"holA"	"DNA_polymerase_III%2C_delta_subunit"	206.523333333333	284.87	0.462085669340123
"gene-HI_0924"	9948.88484461535	-1.1716896328225	0.248261337234462	-4.7195815742986	2.36330260702271e-06	1.05621447283092e-05	"glyS"	"glycyl-tRNA_synthetase%2C_beta_chain"	567.22	275.42	-1.03958760809828
"gene-HI_0925"	1742.71549226187	-0.0159171220630357	0.242563971566674	-0.065620306099995	0.947680122026058	0.959237196684913	"."	"conserved_hypothetical_protein"	407.18	441.21	0.115526155238278
"gene-HI_0926"	1563.97748942313	0.113474056040518	0.256047444516478	0.443175897556028	0.657638511008038	0.751702166325481	"."	"predicted_coding_region_HI0926"	489.473333333333	580.833333333333	0.246431250725674
"gene-HI_0927"	7036.84563062521	-0.423874673072888	0.219192481631361	-1.93380115010406	0.0531375813442419	0.101001967593254	"glyQ"	"glycyl-tRNA_synthetase%2C_alpha_chain"	754.453333333333	616.836666666667	-0.290117145522269
"gene-HI_0928"	2883.44768819847	0.0919803596605105	0.253479471044434	0.362871041514785	0.716701219943487	0.797198612866304	"hktE"	"catalase"	155.536666666667	181.426666666667	0.220816005228544
